Event_ID,Event_Date,Source_Name,Source_Sectors,Source_Country,Event_Text,CAMEO_Code,Intensity,Target_Name,Target_Sectors,Target_Country,Story_ID,Sentence_Number,Publisher,City,District,Province,Country,Latitude,Longitude,CAMEO_Code_Modified
16724342,2010-12-13,Protester (Egypt),"Dissident,Protestors / Popular Opposition / Mobs",Egypt,"Protest violently, riot",145,-7.5,Military Personnel - Special (Egypt),"Government,Military",Egypt,13395066,4,The Egyptian Gazette,Giza,,Muhafazat al Jizah,Egypt,30.0081,31.2109,145
16730520,2010-12-14,Citizen (Egypt),"Social,General Population / Civilian / Social",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,6522119,1,BBC Monitoring Middle East,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
16730899,2010-12-14,Opposition Activist (Egypt),"Dissident,Protestors / Popular Opposition / Mobs",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,6524067,3,The Wall Street Journal,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
16731866,2010-12-14,Citizen (Egypt),"Social,General Population / Civilian / Social",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,7907748,3,BBC Monitoring Middle East,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
16728297,2010-12-14,Citizen (Egypt),"Social,General Population / Civilian / Social",Egypt,Demonstrate or rally,141,-6.5,Legislature (Egypt),"Government,Legislative / Parliamentary",Egypt,13395134,1,Thai News Service,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
16728298,2010-12-14,Opposition Supporter (Egypt),"Dissident,Protestors / Popular Opposition / Mobs",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,13395134,2,Thai News Service,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
16728299,2010-12-14,Main Opposition (Egypt),"Dissident,Protestors / Popular Opposition / Mobs",Egypt,Conduct strike or boycott,143,-6.5,Unspecified Actor,Unspecified,,13395134,6,Thai News Service,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,143
16735329,2010-12-15,Muslim Brotherhood,"Dissident,Fundamentalist,Ideological,International Religious,Banned Parties,Sunni",Egypt,Conduct strike or boycott,143,-6.5,Unspecified Actor,Unspecified,,7505934,5,BBC Monitoring Middle East,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,143
16754182,2010-12-24,People Associated with the Opposition (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,Conduct strike or boycott,143,-6.5,Unspecified Actor,Unspecified,,7194027,2,Al Arabiya,,,,Egypt,30.0626,31.2497,143
16755704,2010-12-25,People Associated with the Opposition (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,Conduct strike or boycott,143,-6.5,Unspecified Actor,Unspecified,,8091853,2,Agence France-Presse,,,,Egypt,30.0626,31.2497,143
16758186,2010-12-27,Activist (Egypt),"Human Rights IGOs,Nongovernmental Organizations / Activists,Nongovernmental Organization (International),Human Rights NGOs",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,8241391,1,The Egyptian Gazette,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
16758771,2010-12-28,Activist (Egypt),"Human Rights IGOs,Nongovernmental Organizations / Activists,Nongovernmental Organization (International),Human Rights NGOs",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,6506576,5,Xinhua News Agency,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
16765081,2010-12-31,Christian (Egypt),"Christian,National Religious,Social,International Religious",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,8156600,2,Al Arabiya,Alexandria,,Muhafazat al Iskandariyah,Egypt,31.2156,29.9553,141
16765112,2010-12-31,Christian (Egypt),"Christian,National Religious,Social,International Religious",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,8156639,3,Reuters News,Alexandria,,Muhafazat al Iskandariyah,Egypt,31.2156,29.9553,141
16765601,2011-01-01,Christian (Egypt),"National Religious,Social,Christian,International Religious",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,7456235,2,Kyodo News,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
16765631,2011-01-01,Christian (Egypt),"National Religious,Social,Christian,International Religious",Egypt,"Protest violently, riot",145,-7.5,Police (Egypt),"Police,Government",Egypt,7456336,1,Agence France-Presse,Alexandria,,Muhafazat al Iskandariyah,Egypt,31.2156,29.9553,145
16765667,2011-01-01,Christian (Egypt),"National Religious,Social,Christian,International Religious",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,7456461,3,Reuters News,Alexandria,,Muhafazat al Iskandariyah,Egypt,31.2156,29.9553,141
16765668,2011-01-01,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,Demonstrate or rally,141,-6.5,Police (Egypt),"Police,Government",Egypt,7456461,5,Reuters News,Alexandria,,Muhafazat al Iskandariyah,Egypt,31.2156,29.9553,141
16765681,2011-01-01,Indigenous People (Middle East),"General Population / Civilian / Social,Social",,"Protest violently, riot",145,-7.5,Police (Egypt),"Police,Government",Egypt,7456488,3,Agence France-Presse,Alexandria,,Muhafazat al Iskandariyah,Egypt,31.2156,29.9553,145
16765748,2011-01-01,Christian (Egypt),"National Religious,Social,Christian,International Religious",Egypt,Demonstrate or rally,141,-6.5,Government (Egypt),Government,Egypt,7456807,2,Bangkok Post,Alexandria,,Muhafazat al Iskandariyah,Egypt,31.2156,29.9553,141
16765826,2011-01-01,Christian (Egypt),"National Religious,Social,Christian,International Religious",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,7457125,4,Trend News Agency (Azerbaijan),Alexandria,,Muhafazat al Iskandariyah,Egypt,31.2156,29.9553,141
16765914,2011-01-01,Christian (Egypt),"National Religious,Social,Christian,International Religious",Egypt,Demonstrate or rally,141,-6.5,Government (Egypt),Government,Egypt,7457537,3,Deutsche Welle,Alexandria,,Muhafazat al Iskandariyah,Egypt,31.2156,29.9553,141
16765925,2011-01-01,Christian (Egypt),"National Religious,Social,Christian,International Religious",Egypt,Demonstrate or rally,141,-6.5,Government (Egypt),Government,Egypt,7457558,3,Agence France-Presse,Alexandria,,Muhafazat al Iskandariyah,Egypt,31.2156,29.9553,141
16766071,2011-01-01,Christian (Egypt),"National Religious,Social,Christian,International Religious",Egypt,Demonstrate or rally,141,-6.5,Egypt,,Egypt,8156900,5,Agence France-Presse,Alexandria,,Muhafazat al Iskandariyah,Egypt,31.2156,29.9553,141
16766090,2011-01-01,Christian (Egypt),"National Religious,Social,Christian,International Religious",Egypt,Demonstrate or rally,141,-6.5,Egypt,,Egypt,8156954,5,Agence France-Presse,Alexandria,,Muhafazat al Iskandariyah,Egypt,31.2156,29.9553,141
16766520,2011-01-02,Christian (Egypt),"National Religious,Social,Christian,International Religious",Egypt,Demonstrate or rally,141,-6.5,Government (Egypt),Government,Egypt,7336651,3,AAP Bulletins,Alexandria,,Muhafazat al Iskandariyah,Egypt,31.2156,29.9553,141
16766707,2011-01-02,Children (Egypt),"Social,General Population / Civilian / Social",Egypt,"Protest violently, riot",145,-7.5,Police (Egypt),"Police,Government",Egypt,7337500,4,Agence France-Presse,Alexandria,,Muhafazat al Iskandariyah,Egypt,31.2156,29.9553,145
16766803,2011-01-02,Children (Egypt),"Social,General Population / Civilian / Social",Egypt,Demonstrate or rally,141,-6.5,Other Authorities / Officials (Egypt),Government,Egypt,7337722,6,Agence France-Presse,,,,Egypt,30.0626,31.2497,141
16766945,2011-01-02,Citizen (Egypt),"Social,General Population / Civilian / Social",Egypt,Demonstrate or rally,141,-6.5,Government (Egypt),Government,Egypt,7338443,3,Xinhua News Agency,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
16766991,2011-01-02,Citizen (Egypt),"Social,General Population / Civilian / Social",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,7338597,2,Reuters News,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
16767051,2011-01-02,Citizen (Egypt),"Social,General Population / Civilian / Social",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,8033230,2,Al Jazeera English,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
16767849,2011-01-03,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,Demonstrate or rally,141,-6.5,Government (Egypt),Government,Egypt,7050134,1,The Washington Post,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
16768291,2011-01-03,Citizen (Egypt),"Social,General Population / Civilian / Social",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,7052455,4,Deutsche Welle,Alexandria,,Muhafazat al Iskandariyah,Egypt,31.2156,29.9553,141
16768453,2011-01-03,Christian (Egypt),"National Religious,Social,Christian,International Religious",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,7752042,6,Reuters News,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
16768471,2011-01-03,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,"Protest violently, riot",145,-7.5,Police (Egypt),"Police,Government",Egypt,7752116,4,Associated Press Newswires,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,145
16768578,2011-01-03,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,"Protest violently, riot",145,-7.5,Police (Egypt),"Police,Government",Egypt,7752459,1,Agence France-Presse,Alexandria,,Muhafazat al Iskandariyah,Egypt,31.2156,29.9553,145
16768579,2011-01-03,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,"Protest violently, riot",145,-7.5,Police (Egypt),"Police,Government",Egypt,7752459,3,Agence France-Presse,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,145
16768622,2011-01-03,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,"Protest violently, riot",145,-7.5,Police (Egypt),"Police,Government",Egypt,7752662,1,Al Arabiya,,,,Egypt,30.0626,31.2497,145
16768623,2011-01-03,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,"Protest violently, riot",145,-7.5,Police (Egypt),"Police,Government",Egypt,7752662,4,Al Arabiya,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,145
16768670,2011-01-03,Christian (Egypt),"National Religious,Social,Christian,International Religious",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,7752821,1,The Egyptian Gazette,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
16768669,2011-01-03,Muslim (Egypt),"National Religious,Social,Muslim,International Religious",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,7752821,1,The Egyptian Gazette,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
16768671,2011-01-03,Student (Egypt),"Social,Education",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,7752821,6,The Egyptian Gazette,Halwan,,Muhafazat al Qahirah,Egypt,29.8414,31.3008,141
16768718,2011-01-03,Children (Egypt),"Social,General Population / Civilian / Social",Egypt,"Protest violently, riot",145,-7.5,Police (Egypt),"Police,Government",Egypt,8033423,4,The Nation (Thailand),Alexandria,,Muhafazat al Iskandariyah,Egypt,31.2156,29.9553,145
16768726,2011-01-03,Christian (Egypt),"National Religious,Social,Christian,International Religious",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,8033438,1,Trend News Agency (Azerbaijan),Alexandria,,Muhafazat al Iskandariyah,Egypt,31.2156,29.9553,141
16768729,2011-01-03,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,"Protest violently, riot",145,-7.5,Military Personnel - Special (Egypt),"Military,Government",Egypt,8033438,2,Trend News Agency (Azerbaijan),Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,145
16768730,2011-01-03,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,"Protest violently, riot",145,-7.5,Ahmed el-Tayeb,"Sunni,Social,International Religious,National Religious,Education",Egypt,8033438,4,Trend News Agency (Azerbaijan),Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,145
16768727,2011-01-03,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,Demonstrate or rally,141,-6.5,Police (Egypt),"Police,Government",Egypt,8033438,5,Trend News Agency (Azerbaijan),Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
16768814,2011-01-03,Christian (Egypt),"National Religious,Social,Christian,International Religious",Egypt,"Protest violently, riot",145,-7.5,Police (Egypt),"Police,Government",Egypt,8033605,3,Irish Times,Alexandria,,Muhafazat al Iskandariyah,Egypt,31.2156,29.9553,145
16769022,2011-01-03,Citizen (Egypt),"Social,General Population / Civilian / Social",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,8033975,4,The Australian,Alexandria,,Muhafazat al Iskandariyah,Egypt,31.2156,29.9553,141
16769058,2011-01-03,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,"Obstruct passage, block",144,-7.5,Egypt,,Egypt,8034049,4,Agence France-Presse,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,144
16767812,2011-01-03,Citizen (Egypt),"Social,General Population / Civilian / Social",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,33681012,3,All Africa,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
16771129,2011-01-04,Citizen (Egypt),"Social,General Population / Civilian / Social",Egypt,Demonstrate or rally,141,-6.5,Christian (Egypt),"National Religious,Social,Christian,International Religious",Egypt,6713387,2,Associated Press Newswires,Alexandria,,Muhafazat al Iskandariyah,Egypt,31.2156,29.9553,141
16771716,2011-01-04,Christian (Egypt),"National Religious,Social,Christian,International Religious",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,6718095,6,Reuters News,Alexandria,,Muhafazat al Iskandariyah,Egypt,31.2156,29.9553,141
16772168,2011-01-04,Citizen (Egypt),"Social,General Population / Civilian / Social",Egypt,"Protest violently, riot",145,-7.5,Police (Egypt),"Police,Government",Egypt,7039156,3,The New York Times,Shubra,,Muhafazat al Qahirah,Egypt,30.0851,31.2387,145
16772213,2011-01-04,Citizen (Egypt),"Social,General Population / Civilian / Social",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,7039405,4,AAP Bulletins,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
16772214,2011-01-04,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,"Obstruct passage, block",144,-7.5,Egypt,,Egypt,7039405,5,AAP Bulletins,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,144
16772248,2011-01-04,Christian (Middle East),"Social,Christian,International Religious,National Religious",,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,7039546,4,Reuters News,Alexandria,,Muhafazat al Iskandariyah,Egypt,31.2156,29.9553,141
16772249,2011-01-04,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,Demonstrate or rally,141,-6.5,Police (Egypt),"Police,Government",Egypt,7039546,6,Reuters News,,,,Egypt,30.0626,31.2497,141
16772438,2011-01-04,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,Demonstrate or rally,141,-6.5,Ruling Party (Egypt),"Government Major Party (In Government),Parties,(National) Major Party",Egypt,7040499,2,Associated Press Newswires,Asyut,,Muhafazat Asyut,Egypt,27.181,31.1837,141
16772439,2011-01-04,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,"Protest violently, riot",145,-7.5,Police (Egypt),"Police,Government",Egypt,7040499,4,Associated Press Newswires,Asyut,,Muhafazat Asyut,Egypt,27.181,31.1837,145
16772516,2011-01-04,Christian (Egypt),"National Religious,Social,Christian,International Religious",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,7753109,5,Daily Star,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
16772541,2011-01-04,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,"Protest violently, riot",145,-7.5,Police (Egypt),"Police,Government",Egypt,7753269,1,Agence France-Presse,,,,Egypt,30.0626,31.2497,145
16772542,2011-01-04,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,"Protest violently, riot",145,-7.5,Police (Egypt),"Police,Government",Egypt,7753269,4,Agence France-Presse,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,145
16769425,2011-01-04,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,"Protest violently, riot",145,-7.5,Police (Egypt),"Police,Government",Egypt,13408047,1,Calgary Herald,Alexandria,,Muhafazat al Iskandariyah,Egypt,31.2156,29.9553,145
16769426,2011-01-04,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,"Protest violently, riot",145,-7.5,Police (Egypt),"Police,Government",Egypt,13408047,3,Calgary Herald,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,145
16769456,2011-01-04,Citizen (Egypt),"Social,General Population / Civilian / Social",Egypt,"Protest violently, riot",145,-7.5,Police (Egypt),"Police,Government",Egypt,13408092,5,The Egyptian Gazette,Alexandria,,Muhafazat al Iskandariyah,Egypt,31.2156,29.9553,145
16771015,2011-01-04,Christian (Egypt),"National Religious,Social,Christian,International Religious",Egypt,"Protest violently, riot",145,-7.5,Police (Egypt),"Police,Government",Egypt,33675546,3,Le Temps,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,145
16771035,2011-01-04,Christian (Egypt),"National Religious,Social,Christian,International Religious",Egypt,"Protest violently, riot",145,-7.5,Egypt,,Egypt,33676652,2,L'Expression,Alexandria,,Muhafazat al Iskandariyah,Egypt,31.2156,29.9553,145
16771036,2011-01-04,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,"Protest violently, riot",145,-7.5,Egypt,,Egypt,33676652,5,L'Expression,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,145
16771037,2011-01-04,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,"Protest violently, riot",145,-7.5,Cabinet / Council of Ministers / Advisors (Egypt),"Government,Executive,Cabinet",Egypt,33676652,5,L'Expression,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,145
16774648,2011-01-05,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,"Protest violently, riot",145,-7.5,Police (Egypt),"Police,Government",Egypt,6714070,5,The Australian,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,145
16774657,2011-01-05,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,"Protest violently, riot",145,-7.5,Police (Egypt),"Police,Government",Egypt,6714098,6,The Australian,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,145
